from_stop,to_stop,cost_km
6938,8833,0.9405
6938,9496,0.8627
6938,9641,0.9646
6938,9788,1.0271
6939,0,8.9792
6939,2919,0.6769
6939,5529,1.1599
6939,5695,0.2941
6939,6609,0.4639
6939,6783,1.01
6939,6939,0.0
6939,7088,0.7821
6939,7276,0.5733
6939,7416,0.9207
6939,8535,0.951
6939,8675,1.1549
6940,0,35.2506
6940,530,1.0646
6940,2656,0.7771
6940,3513,0.3416
6940,4775,1.1593
6940,5175,0.8861
6940,5969,1.0728
6940,6940,0.0
6940,8022,1.0524
6940,8232,1.1983
6940,8681,0.4923
6940,9585,0.6194
6941,0,37.8551
6941,529,0.3179
6941,1452,0.6074
6941,2989,0.6833
6941,2999,0.5042
6941,3627,0.352
6941,4040,0.5444
6941,5844,0.6892
6941,6941,0.0
6941,7620,0.4367
6941,8048,0.342
6941,9457,0.6845
6942,0,19.9185
6942,2769,0.5529
6942,5735,0.6545
6942,5936,0.8447
6942,6584,0.5709
6942,6942,0.0
6942,7476,0.47
6942,7749,0.7541
6942,7916,0.5785
6942,8134,0.5721
6942,8241,0.4741
6942,9523,0.2175
6943,0,22.6327
6943,599,0.5012
6943,1794,0.6103
6943,2601,0.5245
6943,4891,0.8596
6943,5976,0.7005
6943,6943,0.0
6943,7519,0.6296
6943,7638,0.814
6943,7660,0.8668
6943,7904,0.3147
6943,9666,0.1564
6944,0,16.5002
6944,2096,0.9097
6944,2502,0.4813
6944,3387,0.6035
6944,3601,0.7324
6944,3685,0.3944
6944,4047,0.3252
6944,5018,0.5628
6944,5102,0.3058
6944,6944,0.0
6944,7190,0.443
6944,9961,0.5169
6945,0,29.5184
6945,1805,0.8151
6945,1899,1.3698
6945,1990,1.1068
6945,2699,1.1314
6945,5760,0.7361
6945,6945,0.0
6945,7278,0.331
6945,7573,1.2954
6945,7701,0.9472
6945,9077,0.6846
6945,9767,1.1151
6946,0,31.9107
6946,930,0.4184
6946,1721,1.0566
6946,2393,0.41
6946,2411,0.6099
6946,2900,1.0619
6946,3525,0.8748
6946,3611,1.1083
6946,4630,1.2122
6946,6946,0.0
6946,8414,0.2932
6946,8798,0.6974
6947,0,32.9888
6947,879,0.6033
6947,1490,0.5941
6947,1602,0.6018
6947,2588,1.0032
6947,2767,0.9124
6947,3235,0.5345
6947,3879,0.6714
6947,5867,0.8379
6947,6947,0.0
6947,7008,0.9164
6947,8652,0.9537
6948,0,37.6438
6948,118,1.0869
6948,645,0.5947
6948,3497,0.9009
6948,3750,0.8718
6948,4286,0.868
6948,5309,0.9818
6948,6948,0.0
6948,7303,0.7064
6948,8282,0.774
6948,8714,0.4481
6948,9352,0.4171
6949,0,23.6855
6949,237,0.9543
6949,1247,0.836
6949,1650,1.2114
6949,3782,0.7088
6949,3959,1.2891
6949,4507,0.7467
6949,5843,0.956
6949,5985,1.0649
6949,6897,1.3177
6949,6949,0.0
6949,7273,0.7821
6950,0,41.154
6950,462,0.9816
6950,3578,0.9376
6950,3680,0.9568
6950,4090,1.2429
6950,5478,0.9391
6950,6335,0.8532
6950,6554,0.8442
6950,6950,0.0
6950,7135,1.0065
6950,7685,1.1884
6950,8373,0.9089
6951,0,17.472
6951,2288,0.5603
6951,3787,0.6593
6951,3827,0.7511
6951,5078,0.7378
6951,5860,1.2286
6951,6066,0.9897
6951,6951,0.0
6951,7414,0.8494
6951,7658,0.2441
6951,9470,1.015
6951,9992,0.3957
6952,0,15.7842
6952,2063,0.8502
6952,3105,0.9565
6952,3647,1.1209
6952,5304,1.0891
6952,6301,0.7546
6952,6755,0.5762
6952,6952,0.0
6952,6975,0.7793
6952,8068,0.3736
6952,8568,0.4883
6952,8962,0.4188
6953,0,41.4091
6953,1743,0.7569
6953,1901,0.1934
6953,2817,0.6887
6953,2911,0.4538
6953,3007,0.4995
6953,3087,0.5846
6953,6553,0.4855
6953,6953,0.0
6953,8287,0.7336
6953,9486,0.1
6953,9942,0.4718
6954,0,44.8408
6954,1870,0.4943
6954,3802,0.6853
6954,3822,0.9461
6954,3984,1.0247
6954,4324,0.8081
6954,4453,1.0866
6954,6603,1.162
6954,6954,0.0
6954,7249,0.8457
6954,7844,0.6817
6954,8669,0.8749
6955,0,5.5219
6955,448,1.128
6955,660,0.2519
6955,1907,0.6561
6955,3720,1.1582
6955,5446,0.823
6955,5957,0.945
6955,6697,0.6427
6955,6955,0.0
6955,7464,0.9781
6955,9235,0.7702
6955,9595,1.0534
6956,0,16.1471
6956,188,0.8595
6956,1507,0.4955
6956,2358,1.0717
6956,2438,1.0436
6956,3242,0.8047
6956,5257,1.167
6956,5978,0.8539
6956,6956,0.0
6956,6974,0.418
6956,7122,0.5969
6956,7353,0.492
6957,0,22.34
6957,1142,0.7852
6957,1793,1.0841
6957,2530,0.5675
6957,2635,1.0354
6957,3028,0.9741
6957,4456,1.0592
6957,5230,1.1918
6957,6957,0.0
6957,7370,0.229
6957,8014,0.3316
6957,8589,0.8518
6958,0,36.0926
6958,1014,0.8359
6958,1446,0.7569
6958,3973,0.5657
6958,4623,0.8225
6958,4740,1.0764
6958,6115,0.317
6958,6958,0.0
6958,7164,0.7437
6958,7535,0.335
6958,8512,0.9102
6958,9439,0.8819
6959,0,48.9773
6959,33,1.034
6959,575,0.7343
6959,1223,0.8473
6959,1698,0.7434
6959,2738,0.7819
6959,2985,0.7634
6959,5210,0.5869
6959,5674,0.1369
6959,6959,0.0
6959,8290,1.0588
6959,9390,1.0252
6960,0,16.7145
6960,733,0.5712
6960,1316,0.4602
6960,1393,0.8062
6960,2441,0.7811
6960,2469,0.7917
6960,3273,0.4653
6960,5591,0.4228
6960,6381,0.4538
6960,6960,0.0
6960,7729,0.8222
6960,7912,0.4244
6961,0,21.92
6961,713,0.8404
6961,736,0.7376
6961,1488,0.7963
6961,1692,0.3401
6961,4425,0.4734
6961,5355,0.3991
6961,6053,0.6066
6961,6201,0.2882
6961,6961,0.0
6961,7403,0.3552
6961,7889,0.1551
6962,0,43.6736
6962,11,1.2387
6962,1180,1.0881
6962,2053,1.0867
6962,2694,1.1827
6962,4920,0.1302
6962,5406,0.9249
6962,6962,0.0
6962,7340,0.7691
6962,8434,0.5202
6962,9211,0.849
6962,9549,0.8465
6963,0,23.9936
6963,1298,0.4041
6963,1956,0.9254
6963,2278,0.7637
6963,2350,0.5103
6963,4628,0.4058
6963,5756,0.7863
6963,5980,0.3156
6963,6772,0.8305
6963,6963,0.0
6963,8266,1.0197
6963,8529,0.7538
6964,0,25.7752
6964,1028,1.4141
6964,1527,0.8669
6964,2697,1.0346
6964,2755,0.7444
6964,3190,0.8617
6964,5673,1.156
6964,5918,0.8965
6964,6750,1.2859
6964,6964,0.0
6964,7743,1.0143
6964,8514,1.4434
6965,0,23.9961
6965,66,0.9927
6965,333,0.8426
6965,997,1.0116
6965,1668,0.6904
6965,6121,0.9154
6965,6188,1.0091
6965,6438,0.1526
6965,6965,0.0
6965,8126,0.0767
6965,8796,0.7896
6965,9969,0.8535
6966,0,32.4722
6966,2253,0.8872
6966,2784,0.8913
6966,3276,0.3098
6966,4395,0.4067
6966,4663,0.9281
6966,4727,0.7631
6966,5873,0.8431
6966,6966,0.0
6966,7289,0.7276
6966,8383,0.6664
6966,9742,0.6384
6967,0,7.6558
6967,63,0.5319
6967,1378,0.5465
6967,3186,0.3608
6967,3821,0.5696
6967,4842,0.7527
6967,5653,0.6696
6967,6111,1.0176
6967,6296,0.8012
6967,6967,0.0
6967,7461,0.5159
6967,9489,0.1684
6968,0,28.0731
6968,732,0.7712
6968,3176,0.7958
6968,4264,0.7909
6968,5055,0.1443
6968,5598,0.2047
6968,5611,0.824
6968,5988,0.3658
6968,6342,0.7687
6968,6968,0.0
6968,7262,0.7648
6968,8783,0.1116
6969,0,8.4922
6969,2144,0.0303
6969,2225,0.6848
6969,2423,0.9195
6969,2808,0.5972
6969,3577,1.3259
6969,3826,0.9863
6969,5163,1.1097
6969,6969,0.0
6969,8637,1.0149
6969,9115,0.619
6969,9339,0.8912
6970,0,12.5128
6970,621,0.7309
6970,854,0.8936
6970,1336,0.9968
6970,3030,0.5655
6970,5660,1.0497
6970,6500,0.4314
6970,6867,1.2926
6970,6970,0.0
6970,7266,0.5148
6970,8169,0.2972
6970,8261,1.0999
6971,0,28.2409
6971,695,0.7282
6971,1831,0.043
6971,1876,0.7593
6971,2117,0.9081
6971,3425,1.2227
6971,4361,0.6818
6971,4661,0.7405
6971,6274,0.9867
6971,6539,0.7449
6971,6971,0.0
6971,7024,0.7159
6972,0,27.6187
6972,957,0.9685
6972,1520,0.6066
6972,2448,0.2248
6972,5414,0.8042
6972,5501,0.7861
6972,5592,0.7421
6972,6811,0.8008
6972,6972,0.0
6972,7400,0.5219
6972,7441,0.979
6972,8575,0.6825
6973,0,31.4906
6973,1057,0.7614
6973,5910,0.526
6973,6715,0.5837
6973,6910,0.8778
6973,6973,0.0
6973,7538,0.8442
6973,8071,0.1184
6973,8610,0.8635
6973,8661,0.3464
6973,9126,0.479
6973,9880,0.8138
6974,0,16.3106
6974,188,1.1671
6974,1507,0.9124
6974,2438,0.9582
6974,3242,1.0276
6974,3935,1.0024
6974,5257,0.8776
6974,5978,0.9067
6974,6956,0.418
6974,6974,0.0
6974,7122,0.8738
6974,7353,0.5932
6975,0,15.8794
6975,397,0.4777
6975,3105,0.8
6975,3647,0.5384
6975,5304,0.3358
6975,6952,0.7793
6975,6975,0.0
6975,8068,0.8729
6975,8379,0.8414
6975,8568,0.826
6975,8742,0.8098
6975,8962,0.9671
6976,0,25.9775
6976,157,1.1064
6976,325,0.7268
6976,719,1.1926
6976,742,0.8501
6976,972,1.0822
6976,1364,1.0381
6976,1748,0.7752
6976,1766,1.0349
6976,2538,0.688
6976,2806,0.7002
6976,6976,0.0
6977,0,42.2255
6977,3158,0.6619
6977,3205,0.9773
6977,4268,0.9922
6977,5742,0.8433
6977,6713,0.7513
6977,6977,0.0
6977,7002,0.8352
6977,8151,0.4516
6977,9606,1.0222
6977,9898,0.793
6977,9928,0.5676
6978,0,30.5429
6978,1645,1.0663
6978,1805,0.8788
6978,1990,0.3859
6978,2539,0.5898
6978,2815,0.0952
6978,5515,0.7848
6978,5760,0.7373
6978,6978,0.0
6978,9077,0.7054
6978,9646,1.0251
6978,9767,0.6921
6979,0,27.3817
6979,29,1.0316
6979,514,0.6687
6979,1159,1.095
6979,1576,1.1302
6979,3743,1.128
6979,3958,0.9517
6979,4387,0.9039
6979,5027,0.9401
6979,5983,0.7931
6979,6979,0.0
6979,8178,0.2463
6980,0,26.1888
6980,57,0.8948
6980,234,0.4793
6980,902,0.8496
6980,4369,0.9076
6980,4844,1.078
6980,6980,0.0
6980,7325,0.7334
6980,7328,0.4313
6980,7358,0.8201
6980,8322,1.0167
6980,9619,0.4755
6981,0,10.8627
6981,479,0.9018
6981,633,0.803
6981,2933,1.0549
6981,2984,0.8949
6981,4121,1.1726
6981,5733,1.1826
6981,6308,1.0407
6981,6981,0.0
6981,7376,0.6639
6981,7588,1.0684
6981,9024,1.3628
6982,0,49.3766
6982,971,0.4409
6982,1012,0.7034
6982,1090,0.5329
6982,3079,0.8509
6982,3725,0.4131
6982,3836,0.513
6982,6982,0.0
6982,7872,0.3643
6982,8943,0.7616
6982,9281,0.8294
6982,9325,0.6996
6983,0,40.5839
6983,186,1.1865
6983,892,0.9571
6983,6054,1.0349
6983,6450,0.4667
6983,6983,0.0
6983,7035,1.0025
6983,7548,0.4961
6983,8640,0.5204
6983,8701,0.4853
6983,8959,1.2154
6983,9361,0.3235
6984,0,31.5307
6984,716,0.9535
6984,1136,1.0281
6984,1962,0.8599
6984,1979,1.0874
6984,3783,1.3062
6984,4949,0.3733
6984,5096,0.5016
6984,5615,0.8283
6984,6280,1.0581
6984,6984,0.0
6984,8325,1.3425
6985,0,20.9384
6985,16,0.0763
6985,2445,0.0998
6985,2942,0.7478
6985,4777,0.605
6985,4821,1.0113
6985,5759,0.6734
6985,6657,1.1616
6985,6985,0.0
6985,7961,0.787
6985,9381,0.3354
6985,9426,1.1882
6986,0,5.6381
6986,1659,1.1905
6986,1739,1.0465
6986,2373,0.6608
6986,3584,1.5124
6986,3718,1.3264
6986,5407,1.1479
6986,6090,1.1042
6986,6391,1.2673
6986,6569,0.6254
6986,6986,0.0
6986,8098,1.4043
6987,0,8.2206
6987,2050,0.8508
6987,2660,0.8458
6987,2953,0.8577
6987,3842,0.3495
6987,5249,0.6183
6987,5595,0.7237
6987,5831,1.0212
6987,5894,0.5148
6987,6987,0.0
6987,8538,0.6452
6987,9721,0.5892
6988,0,32.214
6988,3611,0.9618
6988,4280,0.3965
6988,4467,0.8964
6988,5999,0.9925
6988,6564,0.7419
6988,6988,0.0
6988,7296,0.8348
6988,7481,1.2823
6988,8764,0.569
6988,9308,0.5918
6988,9357,0.5223
6989,0,40.2465
6989,100,0.2787
6989,2010,0.4407
6989,2413,0.3619
6989,5774,0.7286
6989,6989,0.0
6989,7705,0.2927
6989,7800,0.5119
6989,7871,0.541
6989,7959,0.5999
6989,9052,0.6712
6989,9748,0.3957
6990,0,41.7385
6990,1220,0.3756
6990,2885,0.8534
6990,3192,0.4136
6990,5022,0.8455
6990,5818,1.249
6990,6205,0.2929
6990,6817,1.0628
6990,6990,0.0
6990,7694,0.8362
6990,8144,1.0059
6990,9584,0.9138
6991,0,10.4554
6991,141,0.7468
6991,1094,0.6713
6991,2223,0.7819
6991,3534,0.8068
6991,4063,0.8323
6991,4772,0.3999
6991,4778,0.4694
6991,5127,0.6252
6991,5750,0.8298
6991,6991,0.0
6991,7816,0.8529
6992,0,13.2416
6992,225,0.3094
6992,2821,0.7669
6992,2910,0.6819
6992,3596,0.7711
6992,4614,0.8977
6992,6035,0.2851
6992,6515,0.4766
6992,6992,0.0
6992,7221,0.6917
6992,7517,0.4059
6992,9375,0.8787
6993,0,24.9437
6993,1310,0.8782
6993,3558,0.1344
6993,3942,0.0595
6993,3990,0.8606
6993,4161,0.1135
6993,4512,0.7954
6993,6574,0.7995
6993,6993,0.0
6993,7017,0.3237
6993,7090,0.5363
6993,8889,1.0865
6994,0,36.9597
6994,182,0.6306
6994,807,0.3441
6994,1103,0.8512
6994,3985,0.1539
6994,5968,0.5705
6994,6786,1.0616
6994,6994,0.0
6994,7924,0.9618
6994,8700,0.9845
6994,9000,1.1157
6994,9503,0.4398
6995,0,14.0472
6995,2454,0.9218
6995,3429,0.8002
6995,4176,0.2363
6995,5676,0.6658
6995,6995,0.0
6995,8233,0.7223
6995,8446,1.1821
6995,8697,1.0039
6995,8858,0.3801
6995,9369,0.4282
6995,9759,0.3006
6996,0,21.5044
6996,596,0.6502
6996,877,0.6902
6996,1495,0.6147
6996,3170,0.8211
6996,4038,0.8419
6996,4557,0.8168
6996,4702,0.3747
6996,4752,0.768
6996,6996,0.0
6996,9198,0.8334
6996,9885,0.5509
6997,0,39.2322
6997,1599,1.1922
6997,2754,0.4676
6997,2835,0.5881
6997,3886,0.5832
6997,4995,1.1054
6997,6895,1.0241
6997,6997,0.0
6997,7566,0.5536
6997,7736,1.0329
6997,9160,1.0607
6997,9868,0.4068
6998,0,18.4695
6998,330,0.8398
6998,783,0.1828
6998,980,0.9709
6998,1308,0.4968
6998,1898,0.9201
6998,2309,0.9014
6998,3227,0.9089
6998,4094,1.0362
6998,6092,0.8742
6998,6998,0.0
6998,7018,0.7543
6999,0,21.0992
6999,612,0.4645
6999,793,0.7505
6999,2322,0.9289
6999,2822,0.9636
6999,3713,0.821
6999,5905,0.3542
6999,6999,0.0
6999,7149,0.6359
6999,8238,0.7934
6999,8863,0.8186
6999,9263,0.9234
7000,0,33.1889
7000,472,0.488
7000,4057,0.5425
7000,4563,1.0764
7000,4742,0.4476
7000,5646,0.8392
7000,5675,0.3587
7000,7000,0.0
7000,7304,0.9273
7000,7639,1.133
7000,7965,1.043
7000,9250,0.7133
7001,0,21.108
7001,602,1.161
7001,885,1.0475
7001,1016,0.6134
7001,3245,1.0342
7001,5260,1.2673
7001,5633,0.102
7001,6845,0.4571
7001,7001,0.0
7001,8221,0.5583
7001,9363,1.2185
7001,9515,0.2624
7002,0,41.8276
7002,1851,1.0208
7002,2590,0.7184
7002,2781,0.9447
7002,3358,1.1078
7002,3873,0.463
7002,5572,0.8656
7002,6977,0.8352
7002,7002,0.0
7002,8151,0.6683
7002,9533,1.2059
7002,9606,1.2304
7003,0,26.5046
7003,51,0.8221
7003,2070,1.0441
7003,3650,0.179
7003,4437,1.1192
7003,6511,1.1841
7003,7003,0.0
7003,7182,1.117
7003,7986,1.1723
7003,8485,0.7097
7003,9071,1.0254
7003,9425,0.8157
7004,0,29.0151
7004,837,0.8144
7004,1181,0.8708
7004,3543,0.5954
7004,4737,0.3454
7004,4956,0.5018
7004,7004,0.0
7004,8056,0.9928
7004,8830,0.5511
7004,8992,0.7266
7004,9565,0.6999
7004,9980,0.3087
7005,0,27.4035
7005,442,0.7321
7005,607,0.8893
7005,746,0.7904
7005,955,0.5755
7005,994,1.0877
7005,3286,1.0428
7005,4738,0.2174
7005,5456,0.6769
7005,7005,0.0
7005,8548,0.948
7005,8986,0.3063
7006,0,11.2046
7006,550,0.9091
7006,636,0.3142
7006,1113,0.3506
7006,1642,0.8618
7006,2593,1.1368
7006,4401,1.1086
7006,5047,0.5081
7006,5448,0.7505
7006,6478,0.859
7006,7006,0.0
7006,8762,0.8076
7007,0,24.9756
7007,882,1.3435
7007,1513,1.2006
7007,1799,1.1099
7007,2682,1.3262
7007,5346,1.2119
7007,6897,1.0897
7007,7007,0.0
7007,7263,0.3143
7007,8480,0.8963
7007,8618,1.0099
7007,9706,0.6124
7008,0,32.395
7008,1369,0.6653
7008,1490,0.4857
7008,2588,0.8431
7008,2767,0.1426
7008,3235,0.4701
7008,5867,0.6893
7008,6947,0.9164
7008,7008,0.0
7008,7010,0.6669
7008,7057,0.3818
7008,8007,1.0817
7009,0,22.0266
7009,1096,1.1685
7009,2111,0.5928
7009,2470,1.4092
7009,5846,0.4356
7009,6259,0.5344
7009,6922,1.0767
7009,7009,0.0
7009,7330,1.1004
7009,7647,0.5974
7009,9141,0.6622
7009,9289,1.295
7010,0,31.9845
7010,782,0.634
7010,1369,0.9366
7010,1374,0.6356
7010,2767,0.6934
7010,3068,0.7556
7010,6206,0.7065
7010,7008,0.6669
7010,7010,0.0
7010,7057,0.3517
7010,8007,0.4798
7010,8117,0.9165
7011,0,37.1786
7011,378,1.1052
7011,1053,0.5593
7011,5206,0.2823
7011,5246,0.8172
7011,5622,1.0831
7011,5834,0.7062
7011,6764,0.9454
7011,7011,0.0
7011,8034,1.0395
7011,8765,0.5282
7011,9165,1.2059
7012,0,14.5725
7012,288,0.7126
7012,940,0.8165
7012,2094,0.6388
7012,2771,0.35
7012,3065,0.9301
7012,3482,0.4497
7012,3638,0.811
7012,5119,0.7033
7012,7012,0.0
7012,7995,0.8238
7012,8462,0.7557
7013,0,18.8521
7013,493,1.2406
7013,1105,1.3469
7013,1232,1.4696
7013,1410,0.9783
7013,1624,1.0822
7013,2092,1.4371
7013,2138,0.7889
7013,4229,1.0195
7013,7013,0.0
7013,7408,1.097
7013,8106,0.5191
7014,0,9.7885
7014,1131,0.5895
7014,2085,0.4535
7014,2768,0.4875
7014,3327,0.9507
7014,4627,0.8599
7014,5265,0.6636
7014,7014,0.0
7014,7785,1.0707
7014,8309,0.3653
7014,8860,0.9363
7014,9849,0.8082
7015,0,46.5642
7015,272,0.586
7015,2073,1.0174
7015,4809,0.4137
7015,5657,0.9233
7015,6143,0.726
7015,6714,0.9306
7015,7015,0.0
7015,8090,0.2346
7015,8659,1.0749
7015,8841,1.1532
7015,8945,0.9261
7016,0,9.3854
7016,108,0.8375
7016,585,0.152
7016,1719,0.4697
7016,4166,0.491
7016,6711,0.7941
7016,6816,0.8039
7016,7016,0.0
7016,7798,0.5205
7016,8205,0.9188
7016,9252,0.4796
7016,9306,0.8206
7017,0,25.1844
7017,704,1.0252
7017,1310,0.8383
7017,3558,0.2818
7017,3942,0.3733
7017,3990,0.9406
7017,4161,0.4366
7017,4512,1.0304
7017,6574,0.6926
7017,6993,0.3237
7017,7017,0.0
7017,7090,0.8515
7018,0,18.6336
7018,330,0.2528
7018,783,0.7158
7018,1308,1.1323
7018,1738,0.8396
7018,1898,0.8789
7018,2309,1.0057
7018,3227,0.4964
7018,4436,0.793
7018,6217,0.8459
7018,6998,0.7543
7018,7018,0.0
7019,0,31.9571
7019,2276,0.4649
7019,3335,0.5692
7019,4918,0.82
7019,5623,0.842
7019,6418,0.9996
7019,7019,0.0
7019,7146,0.4154
7019,8594,0.5358
7019,9229,0.7242
7019,9234,0.9729
7019,9304,0.0846
7020,0,12.7356
7020,685,0.7993
7020,1825,1.3887
7020,2132,0.8715
7020,2198,0.491
7020,4102,0.3236
7020,4212,0.6262
7020,5130,1.1902
7020,6063,1.4893
7020,6242,1.058
7020,7020,0.0
7020,9407,1.1172
7021,0,29.8066
7021,73,0.3474
7021,716,1.1556
7021,2380,0.9273
7021,2552,0.7325
7021,3178,0.1792
7021,3860,0.6815
7021,6280,0.7506
7021,6671,0.9465
7021,7021,0.0
7021,8325,0.7732
7021,9329,0.7857
7022,0,39.3901
7022,1024,1.1275
7022,1238,0.6747
7022,2788,0.9477
7022,3704,0.8902
7022,3914,0.4848
7022,4624,1.0038
7022,4906,0.9982
7022,5037,0.7016
7022,7022,0.0
7022,7387,1.155
7022,8458,0.1855
7023,0,34.0722
7023,120,0.9885
7023,923,0.5195
7023,1648,0.7671
7023,1674,0.8568
7023,2524,0.8453
7023,3001,0.3709
7023,3475,0.7314
7023,3618,0.3112
7023,7023,0.0
7023,7777,0.8573
7023,7903,0.7
7024,0,27.7283
7024,146,0.4876
7024,1831,0.6732
7024,2264,0.7282
7024,3437,0.7577
7024,4361,0.0574
7024,4661,0.0383
7024,6274,0.8636
7024,6971,0.7159
7024,7024,0.0
7024,8228,0.9995
7024,9816,0.9273
7025,0,8.5282
7025,231,0.9745
7025,423,0.5769
7025,2051,0.9133
7025,2729,0.871
7025,5359,0.3512
7025,5381,0.797
7025,7025,0.0
7025,7268,0.5781
7025,8107,0.2316
7025,8215,1.0152
7025,9849,0.9302
7026,0,34.8473
7026,148,0.7963
7026,557,0.7943
7026,1349,0.4973
7026,3409,0.7482
7026,3910,0.2856
7026,4251,1.4693
7026,6172,0.9722
7026,7026,0.0
7026,7391,1.2132
7026,9572,1.491
7026,9918,1.2116
7027,0,47.1517
7027,50,1.0629
7027,154,0.4007
7027,1864,0.7395
7027,3709,1.4382
7027,5485,0.7193
7027,5807,1.0415
7027,6748,0.7194
7027,7027,0.0
7027,7700,1.2858
7027,9391,1.2469
7027,9971,0.8854
7028,0,16.0339
7028,2099,0.8407
7028,4026,0.9286
7028,6592,0.4619
7028,7028,0.0
7028,8055,1.0016
7028,8191,0.9231
7028,8457,0.1002
7028,9099,0.4629
7028,9519,0.8335
7028,9629,0.5126
7028,9672,0.337
7029,0,15.0789
7029,875,1.1872
7029,1164,0.616
7029,1291,1.3581
7029,2807,0.6336
7029,3216,1.0784
7029,3328,0.7975
7029,3730,0.864
7029,4540,1.3284
7029,6290,0.6784
7029,7029,0.0
7029,8239,0.5565
7030,0,21.0464
7030,170,0.7382
7030,2055,0.3899
7030,3204,0.9442
7030,4038,0.646
7030,4752,0.8309
7030,5734,0.892
7030,7030,0.0
7030,8113,0.2968
7030,8528,0.9022
7030,9633,0.4937
7030,9885,0.8683
7031,0,7.2097
7031,269,0.7188
7031,656,0.7091
7031,1219,0.7618
7031,1563,0.9535
7031,6129,0.1946
7031,6719,0.5008
7031,7031,0.0
7031,7438,0.457
7031,9433,0.4261
7031,9686,0.6413
7031,9944,0.6042
7032,0,14.2253
7032,791,0.0303
7032,3252,1.325
7032,3429,0.5773
7032,4072,0.7369
7032,4176,1.1032
7032,5869,0.2385
7032,6848,1.0789
7032,7032,0.0
7032,8697,0.5099
7032,8925,1.004
7032,9559,0.0852
7033,0,29.9589
7033,232,0.9521
7033,652,0.2063
7033,2242,0.4921
7033,3908,1.0179
7033,4287,0.9223
7033,5376,0.765
7033,6180,0.6325
7033,6700,1.055
7033,7033,0.0
7033,7488,0.8449
7033,8284,0.481
7034,0,7.7437
7034,1489,0.205
7034,2116,0.6854
7034,2383,1.0398
7034,5054,0.9096
7034,5095,0.6778
7034,7034,0.0
7034,8410,0.3853
7034,8637,0.765
7034,8645,0.4368
7034,8918,0.649
7034,9339,1.0176
7035,0,39.9964
7035,892,0.4051
7035,1641,0.7551
7035,5261,0.6446
7035,6054,0.9287
7035,6450,0.8439
7035,6983,1.0025
7035,7035,0.0
7035,8640,1.1585
7035,8701,0.9458
7035,8805,0.8767
7035,9061,1.2474
7036,0,16.6435
7036,1526,1.3612
7036,1855,1.1831
7036,3144,0.4709
7036,3719,1.1745
7036,4077,1.1323
7036,7036,0.0
7036,7643,0.1534
7036,8115,1.1704
7036,8626,0.8586
7036,9020,0.5091
7036,9790,0.9975
7037,0,13.8608
7037,831,1.1093
7037,1704,0.7336
7037,2512,0.9277
7037,3208,0.7478
7037,3632,0.662
7037,5056,0.7303
7037,5833,1.332
7037,6661,0.5203
7037,7037,0.0
7037,7451,1.1613
7037,7479,0.2754
7038,0,35.3149
7038,210,0.7404
7038,295,1.0321
7038,1640,0.5154
7038,2141,0.9388
7038,3796,0.78
7038,3898,0.809
7038,5012,0.4227
7038,6707,0.5346
7038,7038,0.0
7038,7450,0.3
7038,7571,0.766
7039,0,22.6685
7039,1709,1.092
7039,3451,0.8787
7039,4024,0.6439
7039,4588,0.5682
7039,5237,0.5821
7039,5432,0.9828
7039,5708,0.4766
7039,5917,0.6932
7039,6370,0.0315
7039,7039,0.0
7039,9803,0.9651
7040,0,28.3454
7040,230,0.7399
7040,884,1.0854
7040,1755,1.1765
7040,2188,0.2998
7040,2991,1.1722
7040,5888,1.1297
7040,6880,1.1603
7040,7040,0.0
7040,7150,0.96
7040,7931,1.0644
7040,8130,0.8965
7041,0,8.4339
7041,555,0.9383
7041,3017,1.1432
7041,3858,0.564
7041,3969,0.2454
7041,4373,0.1992
7041,5214,0.1998
7041,5398,0.3529
7041,6487,1.0318
7041,7041,0.0
7041,7887,0.1877
7041,8831,1.2605
7042,0,20.143
7042,779,0.783
7042,2399,1.04
7042,2850,0.8914
7042,3027,0.8514
7042,3110,0.7044
7042,4413,0.5982
7042,4579,0.2467
7042,7042,0.0
7042,7338,1.0158
7042,8456,0.6006
7042,9797,0.6852
7043,0,24.3506
7043,318,0.8279
7043,519,0.7121
7043,698,0.5456
7043,1884,0.6317
7043,2537,0.5352
7043,6668,0.0933
7043,6773,1.0132
7043,7043,0.0
7043,9040,0.6853
7043,9509,0.6478
7043,9859,0.3225
7044,0,40.5484
7044,1838,0.5635
7044,2885,0.5448
7044,2949,0.0375
7044,3853,0.7458
7044,3956,0.4977
7044,4245,0.7234
7044,7044,0.0
7044,7198,0.7299
7044,7204,0.7502
7044,9584,0.7493
7044,9940,0.5619
7045,0,11.1331
